player_name,round,transfers_in,transfers_out,net_transfers,transfer_in_pct,transfer_out_pct,tag,status,cost,avg_points,proj_avg,owned_by_pct
Angus McLennan,3,1,10,-9,0.0,0.01,,uncertain,421000,0.0,57.05,0.1
Angus McLennan,4,1,10,-9,0.0,0.01,,uncertain,421000,0.0,57.05,0.1
Angus McLennan,5,0,7,-7,0.0,0.0,,uncertain,421000,0.0,57.05,0.1
Angus McLennan,6,0,3,-3,0.0,0.0,,uncertain,421000,0.0,57.05,0.1
Josh Sinn,2,71,100,-29,0.04,0.06,,uncertain,552000,59.6,52.94,1.99
Josh Sinn,3,1196,8,1188,0.73,0.0,,uncertain,552000,59.6,52.94,1.99
Josh Sinn,4,523,22,501,0.32,0.01,,uncertain,552000,59.6,52.94,1.99
Josh Sinn,5,48,371,-323,0.03,0.23,,uncertain,552000,59.6,52.94,1.99
Josh Sinn,6,9,361,-352,0.01,0.34,,uncertain,552000,59.6,52.94,1.99
Tom Brown,2,31,24,7,0.02,0.01,,uncertain,565000,62.6,53.43,0.56
Tom Brown,3,56,12,44,0.03,0.01,,uncertain,565000,62.6,53.43,0.56
Tom Brown,4,42,6,36,0.03,0.0,,uncertain,565000,62.6,53.43,0.56
Tom Brown,5,8,62,-54,0.0,0.04,,uncertain,565000,62.6,53.43,0.56
Tom Brown,6,19,3,16,0.02,0.0,,uncertain,565000,62.6,53.43,0.56
Harvey Gallagher,2,5,1,4,0.0,0.0,,uncertain,523000,47.0,57.72,0.22
Harvey Gallagher,3,9,3,6,0.01,0.0,,uncertain,523000,47.0,57.72,0.22
Harvey Gallagher,4,2,25,-23,0.0,0.02,,uncertain,523000,47.0,57.72,0.22
Harvey Gallagher,5,0,45,-45,0.0,0.03,,uncertain,523000,47.0,57.72,0.22
Harvey Gallagher,6,1,10,-9,0.0,0.01,,uncertain,523000,47.0,57.72,0.22
Ben Hobbs,2,23,746,-723,0.01,0.45,falling,uncertain,533000,61.5,59.58,1.42
Ben Hobbs,3,9,1001,-992,0.01,0.61,falling,uncertain,533000,61.5,59.58,1.42
Ben Hobbs,4,3,658,-655,0.0,0.4,falling,uncertain,533000,61.5,59.58,1.42
Ben Hobbs,5,11,137,-126,0.01,0.08,,uncertain,533000,61.5,59.58,1.42
Ben Hobbs,6,38,32,6,0.04,0.03,,uncertain,533000,61.5,59.58,1.42
Jai Serong,2,4,31,-27,0.0,0.02,,uncertain,395000,0.0,46.81,0.4
Jai Serong,3,4,14,-10,0.0,0.01,,uncertain,395000,0.0,46.81,0.4
Jai Serong,4,2,20,-18,0.0,0.01,,uncertain,395000,0.0,46.81,0.4
Jai Serong,5,1,14,-13,0.0,0.01,,uncertain,395000,0.0,46.81,0.4
Jai Serong,6,1,7,-6,0.0,0.01,,uncertain,395000,0.0,46.81,0.4
Connor Macdonald,2,32,21,11,0.02,0.01,,injured,703000,50.7,72.05,2.1
Connor Macdonald,3,2,306,-304,0.0,0.19,,injured,703000,50.7,72.05,2.1
Connor Macdonald,4,1,118,-117,0.0,0.07,,injured,703000,50.7,72.05,2.1
Connor Macdonald,5,3,131,-128,0.0,0.08,,injured,703000,50.7,72.05,2.1
Connor Macdonald,6,1,42,-41,0.0,0.04,,injured,703000,50.7,72.05,2.1
Miller Bergman,2,11,12,-1,0.01,0.01,,uncertain,364000,0.0,55.38,0.2
Miller Bergman,3,1,27,-26,0.0,0.02,,uncertain,364000,0.0,55.38,0.2
Miller Bergman,4,4,9,-5,0.0,0.01,,uncertain,364000,0.0,55.38,0.2
Miller Bergman,5,2,13,-11,0.0,0.01,,uncertain,364000,0.0,55.38,0.2
Miller Bergman,6,0,3,-3,0.0,0.0,,uncertain,364000,0.0,55.38,0.2
Jake Soligo,2,1165,2,1163,0.71,0.0,,uncertain,918000,97.0,77.49,7.45
Jake Soligo,3,2675,8,2667,1.62,0.0,hot_pick,uncertain,918000,97.0,77.49,7.45
Jake Soligo,4,2416,10,2406,1.46,0.01,hot_pick,uncertain,918000,97.0,77.49,7.45
Jake Soligo,5,1603,36,1567,0.98,0.02,,uncertain,918000,97.0,77.49,7.45
Jake Soligo,6,42,887,-845,0.04,0.83,falling,uncertain,918000,97.0,77.49,7.45
Josh Ward,2,86,1,85,0.05,0.0,,uncertain,690000,76.3,67.44,1.47
Josh Ward,3,764,1,763,0.46,0.0,,uncertain,690000,76.3,67.44,1.47
Josh Ward,4,19,188,-169,0.01,0.11,,uncertain,690000,76.3,67.44,1.47
Josh Ward,5,963,33,930,0.59,0.02,,uncertain,690000,76.3,67.44,1.47
Josh Ward,6,24,264,-240,0.02,0.25,,uncertain,690000,76.3,67.44,1.47
Tyler Sonsie,2,1,39,-38,0.0,0.02,,uncertain,429000,43.5,54.29,0.26
Tyler Sonsie,3,0,12,-12,0.0,0.01,,uncertain,429000,43.5,54.29,0.26
Tyler Sonsie,4,2,8,-6,0.0,0.0,,uncertain,429000,43.5,54.29,0.26
Tyler Sonsie,5,5,12,-7,0.0,0.01,,uncertain,429000,43.5,54.29,0.26
Tyler Sonsie,6,11,1,10,0.01,0.0,,uncertain,429000,43.5,54.29,0.26
Josh Goater,2,0,9,-9,0.0,0.01,,injured,408000,0.0,57.79,0.04
Josh Goater,3,1,5,-4,0.0,0.0,,injured,408000,0.0,57.79,0.04
Josh Goater,4,0,3,-3,0.0,0.0,,injured,408000,0.0,57.79,0.04
Josh Goater,5,0,2,-2,0.0,0.0,,injured,408000,0.0,57.79,0.04
Josh Goater,6,0,1,-1,0.0,0.0,,injured,408000,0.0,57.79,0.04
Blake Howes,2,7,29,-22,0.0,0.02,,uncertain,473000,38.0,56.16,0.11
Blake Howes,3,10,12,-2,0.01,0.01,,uncertain,473000,38.0,56.16,0.11
Blake Howes,4,4,25,-21,0.0,0.02,,uncertain,473000,38.0,56.16,0.11
Blake Howes,5,1,23,-22,0.0,0.01,,uncertain,473000,38.0,56.16,0.11
Blake Howes,6,0,3,-3,0.0,0.0,,uncertain,473000,38.0,56.16,0.11
Ned Long,2,107,8,99,0.07,0.0,,playing,553000,65.4,59.67,3.08
Ned Long,3,28,61,-33,0.02,0.04,,playing,553000,65.4,59.67,3.08
Ned Long,4,77,29,48,0.05,0.02,,playing,553000,65.4,59.67,3.08
Ned Long,5,98,37,61,0.06,0.02,,playing,553000,65.4,59.67,3.08
Ned Long,6,2456,3,2453,2.3,0.0,hot_pick,playing,553000,65.4,59.67,3.08
Sam Darcy,2,26,97,-71,0.02,0.06,,uncertain,880000,94.8,65.59,4.13
Sam Darcy,3,305,2,303,0.18,0.0,,uncertain,880000,94.8,65.59,4.13
Sam Darcy,4,354,11,343,0.21,0.01,,uncertain,880000,94.8,65.59,4.13
Sam Darcy,5,1180,2,1178,0.72,0.0,,uncertain,880000,94.8,65.59,4.13
Sam Darcy,6,193,7,186,0.18,0.01,,uncertain,880000,94.8,65.59,4.13
Dante Visentini,2,3,33,-30,0.0,0.02,,uncertain,443000,0.0,63.94,0.49
Dante Visentini,3,3,23,-20,0.0,0.01,,uncertain,443000,0.0,63.94,0.49
Dante Visentini,4,0,24,-24,0.0,0.01,,uncertain,443000,0.0,63.94,0.49
Dante Visentini,5,4,13,-9,0.0,0.01,,uncertain,443000,0.0,63.94,0.49
Dante Visentini,6,1,15,-14,0.0,0.01,,uncertain,443000,0.0,63.94,0.49
Francis Evans,2,3,79,-76,0.0,0.05,,uncertain,378000,23.5,0.0,0.23
Francis Evans,3,5,18,-13,0.0,0.01,,uncertain,378000,23.5,0.0,0.23
Francis Evans,4,0,14,-14,0.0,0.01,,uncertain,378000,23.5,0.0,0.23
Francis Evans,5,0,15,-15,0.0,0.01,,uncertain,378000,23.5,0.0,0.23
Francis Evans,6,0,6,-6,0.0,0.01,,uncertain,378000,23.5,0.0,0.23
Mac Andrew,2,8,201,-193,0.0,0.12,,uncertain,549000,38.7,54.25,1.53
Mac Andrew,3,44,136,-92,0.03,0.08,,uncertain,549000,38.7,54.25,1.53
Mac Andrew,4,29,55,-26,0.02,0.03,,uncertain,549000,38.7,54.25,1.53
Mac Andrew,5,23,65,-42,0.01,0.04,,uncertain,549000,38.7,54.25,1.53
Mac Andrew,6,14,63,-49,0.01,0.06,,uncertain,549000,38.7,54.25,1.53
Bodhi Uwland,2,1,107,-106,0.0,0.07,,uncertain,555000,48.8,66.65,0.26
Bodhi Uwland,3,5,15,-10,0.0,0.01,,uncertain,555000,48.8,66.65,0.26
Bodhi Uwland,4,11,14,-3,0.01,0.01,,uncertain,555000,48.8,66.65,0.26
Bodhi Uwland,5,4,14,-10,0.0,0.01,,uncertain,555000,48.8,66.65,0.26
Bodhi Uwland,6,0,37,-37,0.0,0.03,,uncertain,555000,48.8,66.65,0.26
Jesse Motlop,2,36,92,-56,0.02,0.06,,uncertain,525000,58.2,50.11,1.08
Jesse Motlop,3,109,8,101,0.07,0.0,,uncertain,525000,58.2,50.11,1.08
Jesse Motlop,4,29,27,2,0.02,0.02,,uncertain,525000,58.2,50.11,1.08
Jesse Motlop,5,19,39,-20,0.01,0.02,,uncertain,525000,58.2,50.11,1.08
Jesse Motlop,6,11,29,-18,0.01,0.03,,uncertain,525000,58.2,50.11,1.08
Judd McVee,2,0,37,-37,0.0,0.02,,injured,605000,0.0,60.79,0.11
Judd McVee,3,0,10,-10,0.0,0.01,,injured,605000,0.0,60.79,0.11
Judd McVee,4,0,7,-7,0.0,0.0,,injured,605000,0.0,60.79,0.11
Judd McVee,5,0,6,-6,0.0,0.0,,injured,605000,0.0,60.79,0.11
Judd McVee,6,4,6,-2,0.0,0.01,,injured,605000,0.0,60.79,0.11
Rhett Bazzo,2,1,57,-56,0.0,0.03,,uncertain,230000,0.0,42.26,1.55
Rhett Bazzo,3,4,38,-34,0.0,0.02,,uncertain,230000,0.0,42.26,1.55
Rhett Bazzo,4,3,27,-24,0.0,0.02,,uncertain,230000,0.0,42.26,1.55
Rhett Bazzo,5,7,25,-18,0.0,0.02,,uncertain,230000,0.0,42.26,1.55
Rhett Bazzo,6,30,2,28,0.03,0.0,,uncertain,230000,0.0,42.26,1.55
Jacob van Rooyen,2,4,34,-30,0.0,0.02,,uncertain,457000,39.2,54.67,0.32
Jacob van Rooyen,3,5,22,-17,0.0,0.01,,uncertain,457000,39.2,54.67,0.32
Jacob van Rooyen,4,1,33,-32,0.0,0.02,,uncertain,457000,39.2,54.67,0.32
Jacob van Rooyen,5,5,22,-17,0.0,0.01,,uncertain,457000,39.2,54.67,0.32
Jacob van Rooyen,6,2,14,-12,0.0,0.01,,uncertain,457000,39.2,54.67,0.32
Josh Fahey,2,4,14,-10,0.0,0.01,,injured,242000,0.0,55.34,0.58
Josh Fahey,3,5,19,-14,0.0,0.01,,injured,242000,0.0,55.34,0.58
Josh Fahey,4,4,12,-8,0.0,0.01,,injured,242000,0.0,55.34,0.58
Josh Fahey,5,8,9,-1,0.0,0.01,,injured,242000,0.0,55.34,0.58
Josh Fahey,6,1,11,-10,0.0,0.01,,injured,242000,0.0,55.34,0.58
Patrick Voss,2,5,14,-9,0.0,0.01,,uncertain,481000,57.5,49.04,0.41
Patrick Voss,3,52,6,46,0.03,0.0,,uncertain,481000,57.5,49.04,0.41
Patrick Voss,4,42,5,37,0.03,0.0,,uncertain,481000,57.5,49.04,0.41
Patrick Voss,5,26,7,19,0.02,0.0,,uncertain,481000,57.5,49.04,0.41
Patrick Voss,6,5,25,-20,0.0,0.02,,uncertain,481000,57.5,49.04,0.41
William Edwards,2,0,2,-2,0.0,0.0,,uncertain,230000,0.0,45.26,0.74
William Edwards,3,1,4,-3,0.0,0.0,,uncertain,230000,0.0,45.26,0.74
William Edwards,4,1,2,-1,0.0,0.0,,uncertain,230000,0.0,45.26,0.74
William Edwards,5,1,4,-3,0.0,0.0,,uncertain,230000,0.0,45.26,0.74
William Edwards,6,4,1,3,0.0,0.0,,uncertain,230000,0.0,45.26,0.74
Alwyn Davey Jnr,2,0,38,-38,0.0,0.02,,uncertain,284000,0.0,46.14,0.56
Alwyn Davey Jnr,3,1,34,-33,0.0,0.02,,uncertain,284000,0.0,46.14,0.56
Alwyn Davey Jnr,4,1,12,-11,0.0,0.01,,uncertain,284000,0.0,46.14,0.56
Alwyn Davey Jnr,5,2,13,-11,0.0,0.01,,uncertain,284000,0.0,46.14,0.56
Alwyn Davey Jnr,6,1,5,-4,0.0,0.0,,uncertain,284000,0.0,46.14,0.56
Ryley Sanders,2,158,2721,-2563,0.1,1.66,falling,uncertain,716000,77.2,69.14,28.75
Ryley Sanders,3,122,4538,-4416,0.07,2.75,falling,uncertain,716000,77.2,69.14,28.75
Ryley Sanders,4,145,5869,-5724,0.09,3.56,falling,uncertain,716000,77.2,69.14,28.75
Ryley Sanders,5,407,617,-210,0.25,0.38,,uncertain,716000,77.2,69.14,28.75
Ryley Sanders,6,138,1538,-1400,0.13,1.44,falling,uncertain,716000,77.2,69.14,28.75
Lance Collard,2,106,2,104,0.06,0.0,,uncertain,333000,40.3,51.34,1.57
Lance Collard,3,222,3,219,0.13,0.0,,uncertain,333000,40.3,51.34,1.57
Lance Collard,4,259,7,252,0.16,0.0,,uncertain,333000,40.3,51.34,1.57
Lance Collard,5,224,8,216,0.14,0.0,,uncertain,333000,40.3,51.34,1.57
Lance Collard,6,16,36,-20,0.01,0.03,,uncertain,333000,40.3,51.34,1.57
Seamus Mitchell,2,3,18,-15,0.0,0.01,,uncertain,357000,0.0,53.27,0.26
Seamus Mitchell,3,3,11,-8,0.0,0.01,,uncertain,357000,0.0,53.27,0.26
Seamus Mitchell,4,2,21,-19,0.0,0.01,,uncertain,357000,0.0,53.27,0.26
Seamus Mitchell,5,1,16,-15,0.0,0.01,,uncertain,357000,0.0,53.27,0.26
Seamus Mitchell,6,1,2,-1,0.0,0.0,,uncertain,357000,0.0,53.27,0.26
Cooper Sharman,2,0,9,-9,0.0,0.01,,uncertain,574000,71.3,57.52,0.15
Cooper Sharman,3,5,5,0,0.0,0.0,,uncertain,574000,71.3,57.52,0.15
Cooper Sharman,4,10,1,9,0.01,0.0,,uncertain,574000,71.3,57.52,0.15
Cooper Sharman,5,18,1,17,0.01,0.0,,uncertain,574000,71.3,57.52,0.15
Cooper Sharman,6,60,0,60,0.06,0.0,,uncertain,574000,71.3,57.52,0.15
Jasper Scaife,2,1,2,-1,0.0,0.0,,uncertain,230000,0.0,52.81,0.46
Jasper Scaife,3,2,2,0,0.0,0.0,,uncertain,230000,0.0,52.81,0.46
Jasper Scaife,4,3,3,0,0.0,0.0,,uncertain,230000,0.0,52.81,0.46
Jasper Scaife,5,1,2,-1,0.0,0.0,,uncertain,230000,0.0,52.81,0.46
Jasper Scaife,6,5,2,3,0.0,0.0,,uncertain,230000,0.0,52.81,0.46
Jake Rogers,2,19,48,-29,0.01,0.03,,uncertain,363000,38.5,45.81,0.62
Jake Rogers,3,71,8,63,0.04,0.0,,uncertain,363000,38.5,45.81,0.62
Jake Rogers,4,7,20,-13,0.0,0.01,,uncertain,363000,38.5,45.81,0.62
Jake Rogers,5,15,41,-26,0.01,0.03,,uncertain,363000,38.5,45.81,0.62
Jake Rogers,6,11,5,6,0.01,0.0,,uncertain,363000,38.5,45.81,0.62
Thomas Edwards,2,415,8,407,0.25,0.0,,injured,275000,40.0,0.0,1.1
Thomas Edwards,3,387,3,384,0.23,0.0,,injured,275000,40.0,0.0,1.1
Thomas Edwards,4,7,230,-223,0.0,0.14,,injured,275000,40.0,0.0,1.1
Thomas Edwards,5,7,143,-136,0.0,0.09,,injured,275000,40.0,0.0,1.1
Thomas Edwards,6,3,54,-51,0.0,0.05,,injured,275000,40.0,0.0,1.1
Brayden Cook,2,0,2,-2,0.0,0.0,,uncertain,425000,0.0,49.07,0.06
Brayden Cook,3,2,3,-1,0.0,0.0,,uncertain,425000,0.0,49.07,0.06
Brayden Cook,4,0,2,-2,0.0,0.0,,uncertain,425000,0.0,49.07,0.06
Brayden Cook,5,0,2,-2,0.0,0.0,,uncertain,425000,0.0,49.07,0.06
Brayden Cook,6,0,0,0,0.0,0.0,,uncertain,425000,0.0,49.07,0.06
Corey Warner,2,1009,71,938,0.61,0.04,,uncertain,461000,57.6,46.91,16.86
Corey Warner,3,2840,385,2455,1.72,0.23,hot_pick,uncertain,461000,57.6,46.91,16.86
Corey Warner,4,494,92,402,0.3,0.06,,uncertain,461000,57.6,46.91,16.86
Corey Warner,5,110,409,-299,0.07,0.25,,uncertain,461000,57.6,46.91,16.86
Corey Warner,6,163,394,-231,0.15,0.37,,uncertain,461000,57.6,46.91,16.86
Taj Woewodin,2,60,43,17,0.04,0.03,,uncertain,335000,33.0,50.16,0.6
Taj Woewodin,3,23,55,-32,0.01,0.03,,uncertain,335000,33.0,50.16,0.6
Taj Woewodin,4,11,44,-33,0.01,0.03,,uncertain,335000,33.0,50.16,0.6
Taj Woewodin,5,6,58,-52,0.0,0.04,,uncertain,335000,33.0,50.16,0.6
Taj Woewodin,6,3,13,-10,0.0,0.01,,uncertain,335000,33.0,50.16,0.6
Tylar Young,2,1,19,-18,0.0,0.01,,injured,389000,0.0,46.22,0.11
Tylar Young,3,0,12,-12,0.0,0.01,,injured,389000,0.0,46.22,0.11
Tylar Young,4,0,7,-7,0.0,0.0,,injured,389000,0.0,46.22,0.11
Tylar Young,5,0,3,-3,0.0,0.0,,injured,389000,0.0,46.22,0.11
Tylar Young,6,0,3,-3,0.0,0.0,,injured,389000,0.0,46.22,0.11
Jayden Nguyen,2,17,119,-102,0.01,0.07,,uncertain,230000,0.0,55.57,6.01
Jayden Nguyen,3,7,64,-57,0.0,0.04,,uncertain,230000,0.0,55.57,6.01
Jayden Nguyen,4,1,64,-63,0.0,0.04,,uncertain,230000,0.0,55.57,6.01
Jayden Nguyen,5,22,56,-34,0.01,0.03,,uncertain,230000,0.0,55.57,6.01
Jayden Nguyen,6,61,14,47,0.06,0.01,,uncertain,230000,0.0,55.57,6.01
Lucca Grego,2,2,25,-23,0.0,0.02,,uncertain,230000,0.0,54.07,1.13
Lucca Grego,3,4,18,-14,0.0,0.01,,uncertain,230000,0.0,54.07,1.13
Lucca Grego,4,3,7,-4,0.0,0.0,,uncertain,230000,0.0,54.07,1.13
Lucca Grego,5,3,10,-7,0.0,0.01,,uncertain,230000,0.0,54.07,1.13
Lucca Grego,6,88,2,86,0.08,0.0,,uncertain,230000,0.0,54.07,1.13
Thomas Sims ,2,4,63,-59,0.0,0.04,,uncertain,259000,0.0,50.58,2.45
Thomas Sims ,3,5,41,-36,0.0,0.02,,uncertain,259000,0.0,50.58,2.45
Thomas Sims ,4,6,31,-25,0.0,0.02,,uncertain,259000,0.0,50.58,2.45
Thomas Sims ,5,4,24,-20,0.0,0.01,,uncertain,259000,0.0,50.58,2.45
Thomas Sims ,6,8,14,-6,0.01,0.01,,uncertain,259000,0.0,50.58,2.45
Aaron Cadman,2,9,107,-98,0.01,0.07,,uncertain,431000,44.4,50.84,1.18
Aaron Cadman,3,19,23,-4,0.01,0.01,,uncertain,431000,44.4,50.84,1.18
Aaron Cadman,4,16,21,-5,0.01,0.01,,uncertain,431000,44.4,50.84,1.18
Aaron Cadman,5,27,23,4,0.02,0.01,,uncertain,431000,44.4,50.84,1.18
Aaron Cadman,6,19,22,-3,0.02,0.02,,uncertain,431000,44.4,50.84,1.18
Kane McAuliffe,2,1,38,-37,0.0,0.02,,uncertain,396000,0.0,59.34,0.35
Kane McAuliffe,3,3,24,-21,0.0,0.01,,uncertain,396000,0.0,59.34,0.35
Kane McAuliffe,4,0,28,-28,0.0,0.02,,uncertain,396000,0.0,59.34,0.35
Kane McAuliffe,5,2,26,-24,0.0,0.02,,uncertain,396000,0.0,59.34,0.35
Kane McAuliffe,6,2,7,-5,0.0,0.01,,uncertain,396000,0.0,59.34,0.35
Logan Evans,2,9,766,-757,0.01,0.47,falling,uncertain,599000,47.5,66.76,0.66
Logan Evans,3,255,9,246,0.15,0.01,,uncertain,599000,47.5,66.76,0.66
Logan Evans,4,17,181,-164,0.01,0.11,,uncertain,599000,47.5,66.76,0.66
Logan Evans,5,5,488,-483,0.0,0.3,,uncertain,599000,47.5,66.76,0.66
Logan Evans,6,1,89,-88,0.0,0.08,,uncertain,599000,47.5,66.76,0.66
Jack Delean,2,2,2,0,0.0,0.0,,uncertain,230000,0.0,52.66,0.13
Jack Delean,3,2,3,-1,0.0,0.0,,uncertain,230000,0.0,52.66,0.13
Jack Delean,4,4,2,2,0.0,0.0,,uncertain,230000,0.0,52.66,0.13
Jack Delean,5,1,4,-3,0.0,0.0,,uncertain,230000,0.0,52.66,0.13
Jack Delean,6,1,1,0,0.0,0.0,,uncertain,230000,0.0,52.66,0.13
Loch Rawlinson,2,1,14,-13,0.0,0.01,,uncertain,230000,0.0,41.54,1.22
Loch Rawlinson,3,31,14,17,0.02,0.01,,uncertain,230000,0.0,41.54,1.22
Loch Rawlinson,4,7,12,-5,0.0,0.01,,uncertain,230000,0.0,41.54,1.22
Loch Rawlinson,5,10,4,6,0.01,0.0,,uncertain,230000,0.0,41.54,1.22
Loch Rawlinson,6,15,3,12,0.01,0.0,,uncertain,230000,0.0,41.54,1.22
Harry Barnett,2,5,41,-36,0.0,0.02,,uncertain,230000,0.0,66.34,4.52
Harry Barnett,3,6,46,-40,0.0,0.03,,uncertain,230000,0.0,66.34,4.52
Harry Barnett,4,3,39,-36,0.0,0.02,,uncertain,230000,0.0,66.34,4.52
Harry Barnett,5,7,25,-18,0.0,0.02,,uncertain,230000,0.0,66.34,4.52
Harry Barnett,6,8,13,-5,0.01,0.01,,uncertain,230000,0.0,66.34,4.52
Harry Lemmey,2,0,2,-2,0.0,0.0,,uncertain,230000,0.0,51.63,0.1
Harry Lemmey,3,1,2,-1,0.0,0.0,,uncertain,230000,0.0,51.63,0.1
Harry Lemmey,4,0,3,-3,0.0,0.0,,uncertain,230000,0.0,51.63,0.1
Harry Lemmey,5,0,1,-1,0.0,0.0,,uncertain,230000,0.0,51.63,0.1
Harry Lemmey,6,0,0,0,0.0,0.0,,uncertain,230000,0.0,51.63,0.1
Ashton Moir,2,12,48,-36,0.01,0.03,,uncertain,230000,5.0,51.28,2.61
Ashton Moir,3,13,34,-21,0.01,0.02,,uncertain,230000,5.0,51.28,2.61
Ashton Moir,4,245,24,221,0.15,0.01,,uncertain,230000,5.0,51.28,2.61
Ashton Moir,5,30,54,-24,0.02,0.03,,uncertain,230000,5.0,51.28,2.61
Ashton Moir,6,28,17,11,0.03,0.02,,uncertain,230000,5.0,51.28,2.61
Jakob Ryan,2,6,9,-3,0.0,0.01,,not-playing,230000,0.0,49.5,0.77
Jakob Ryan,3,1,7,-6,0.0,0.0,,not-playing,230000,0.0,49.5,0.77
Jakob Ryan,4,1,10,-9,0.0,0.01,,not-playing,230000,0.0,49.5,0.77
Jakob Ryan,5,3,9,-6,0.0,0.01,,not-playing,230000,0.0,49.5,0.77
Jakob Ryan,6,4,4,0,0.0,0.0,,not-playing,230000,0.0,49.5,0.77
Mattaes Phillipou,2,0,389,-389,0.0,0.24,,injured,656000,0.0,65.7,1.55
Mattaes Phillipou,3,3,211,-208,0.0,0.13,,injured,656000,0.0,65.7,1.55
Mattaes Phillipou,4,0,116,-116,0.0,0.07,,injured,656000,0.0,65.7,1.55
Mattaes Phillipou,5,0,104,-104,0.0,0.06,,injured,656000,0.0,65.7,1.55
Mattaes Phillipou,6,0,28,-28,0.0,0.03,,injured,656000,0.0,65.7,1.55
Neil Erasmus,2,30,82,-52,0.02,0.05,,uncertain,454000,55.5,63.46,0.96
Neil Erasmus,3,56,15,41,0.03,0.01,,uncertain,454000,55.5,63.46,0.96
Neil Erasmus,4,32,42,-10,0.02,0.03,,uncertain,454000,55.5,63.46,0.96
Neil Erasmus,5,25,111,-86,0.02,0.07,,uncertain,454000,55.5,63.46,0.96
Neil Erasmus,6,12,40,-28,0.01,0.04,,uncertain,454000,55.5,63.46,0.96
Angus Sheldrick,2,10,381,-371,0.01,0.23,,uncertain,397000,40.0,73.61,5.46
Angus Sheldrick,3,2,238,-236,0.0,0.14,,uncertain,397000,40.0,73.61,5.46
Angus Sheldrick,4,16,61,-45,0.01,0.04,,uncertain,397000,40.0,73.61,5.46
Angus Sheldrick,5,43,46,-3,0.03,0.03,,uncertain,397000,40.0,73.61,5.46
Angus Sheldrick,6,36,12,24,0.03,0.01,,uncertain,397000,40.0,73.61,5.46
Jack Williams,2,0,3,-3,0.0,0.0,,uncertain,470000,45.0,47.92,0.09
Jack Williams,3,2,5,-3,0.0,0.0,,uncertain,470000,45.0,47.92,0.09
Jack Williams,4,5,3,2,0.0,0.0,,uncertain,470000,45.0,47.92,0.09
Jack Williams,5,14,1,13,0.01,0.0,,uncertain,470000,45.0,47.92,0.09
Jack Williams,6,1,5,-4,0.0,0.0,,uncertain,470000,45.0,47.92,0.09
Arthur Jones,2,12,80,-68,0.01,0.05,,uncertain,253000,18.0,44.61,1.24
Arthur Jones,3,8,56,-48,0.0,0.03,,uncertain,253000,18.0,44.61,1.24
Arthur Jones,4,7,38,-31,0.0,0.02,,uncertain,253000,18.0,44.61,1.24
Arthur Jones,5,1,53,-52,0.0,0.03,,uncertain,253000,18.0,44.61,1.24
Arthur Jones,6,7,19,-12,0.01,0.02,,uncertain,253000,18.0,44.61,1.24
Jye Amiss,2,11,80,-69,0.01,0.05,,uncertain,447000,39.2,58.04,0.96
Jye Amiss,3,11,48,-37,0.01,0.03,,uncertain,447000,39.2,58.04,0.96
Jye Amiss,4,29,26,3,0.02,0.02,,uncertain,447000,39.2,58.04,0.96
Jye Amiss,5,20,66,-46,0.01,0.04,,uncertain,447000,39.2,58.04,0.96
Jye Amiss,6,10,92,-82,0.01,0.09,,uncertain,447000,39.2,58.04,0.96
Darcy Jones,2,9,150,-141,0.01,0.09,,uncertain,606000,65.4,56.79,1.56
Darcy Jones,3,15,32,-17,0.01,0.02,,uncertain,606000,65.4,56.79,1.56
Darcy Jones,4,6,92,-86,0.0,0.06,,uncertain,606000,65.4,56.79,1.56
Darcy Jones,5,302,10,292,0.19,0.01,,uncertain,606000,65.4,56.79,1.56
Darcy Jones,6,18,19,-1,0.02,0.02,,uncertain,606000,65.4,56.79,1.56
Joshua Draper,2,78,75,3,0.05,0.05,,uncertain,334000,31.6,45.48,1.52
Joshua Draper,3,47,104,-57,0.03,0.06,,uncertain,334000,31.6,45.48,1.52
Joshua Draper,4,61,102,-41,0.04,0.06,,uncertain,334000,31.6,45.48,1.52
Joshua Draper,5,56,86,-30,0.03,0.05,,uncertain,334000,31.6,45.48,1.52
Joshua Draper,6,23,47,-24,0.02,0.04,,uncertain,334000,31.6,45.48,1.52
Elijah Hewett,2,160,1860,-1700,0.1,1.13,falling,injured,369000,40.7,56.57,17.82
Elijah Hewett,3,155,820,-665,0.09,0.5,falling,injured,369000,40.7,56.57,17.82
Elijah Hewett,4,30,4497,-4467,0.02,2.72,falling,injured,369000,40.7,56.57,17.82
Elijah Hewett,5,3,3103,-3100,0.0,1.9,falling,injured,369000,40.7,56.57,17.82
Elijah Hewett,6,3,1263,-1260,0.0,1.18,falling,injured,369000,40.7,56.57,17.82
Jai Culley,2,1,58,-57,0.0,0.04,,uncertain,332000,0.0,0.0,0.3
Jai Culley,3,5,32,-27,0.0,0.02,,uncertain,332000,0.0,0.0,0.3
Jai Culley,4,2,23,-21,0.0,0.01,,uncertain,332000,0.0,0.0,0.3
Jai Culley,5,4,13,-9,0.0,0.01,,uncertain,332000,0.0,0.0,0.3
Jai Culley,6,4,3,1,0.0,0.0,,uncertain,332000,0.0,0.0,0.3
Max Hall,2,11662,14,11648,7.1,0.01,hot_pick,uncertain,492000,64.0,55.65,33.4
Max Hall,3,2168,174,1994,1.31,0.11,hot_pick,uncertain,492000,64.0,55.65,33.4
